age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
26, Private,162302, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines,<=50K
56, Private,170324, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago,<=50K
24, Private,29810, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,<=50K
43, Private,177905, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3908,0,40, United-States,<=50K
21, Private,200207, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,<=50K
53, State-gov,231472, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
42, Private,200610, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,60, United-States,<=50K
45, Self-emp-not-inc,111679, Some-college,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,30, United-States,<=50K
39, Private,86643, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,<=50K
23, Private,162228, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,48, United-States,<=50K
34, Private,209691, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,4386,0,50, United-States,>50K
51, Private,131068, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,<=50K
75, Self-emp-inc,125197, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,26, United-States,<=50K
51, Private,313146, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
71, Local-gov,337064, Masters,14, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
62, Private,167098, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,>50K
30, Private,203488, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States,<=50K
44, Private,176063, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,<=50K
20, Private,285671, HS-grad,9, Never-married, Other-service, Other-relative, Black, Male,0,0,25, United-States,<=50K
52, Self-emp-not-inc,123727, HS-grad,9, Separated, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,<=50K
17, Private,171080, 12th,8, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States,<=50K
18, Private,96483, HS-grad,9, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States,<=50K
23, Private,363219, Some-college,10, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,6, United-States,<=50K
44, Self-emp-not-inc,112507, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
45, Private,170846, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,>50K
20, Private,344492, HS-grad,9, Separated, Sales, Own-child, White, Female,0,0,26, United-States,<=50K
36, Private,178322, HS-grad,9, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States,<=50K
44, Private,221172, 5th-6th,3, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,<=50K
25, Private,120238, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,40, Poland,>50K
29, State-gov,108432, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,<=50K
42, Local-gov,195124, 11th,7, Divorced, Sales, Unmarried, White, Male,7430,0,50, Puerto-Rico,>50K
35, ?,451940, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States,<=50K
44, Private,257758, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
53, Private,104258, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
26, Private,181666, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,40, ?,<=50K
40, Local-gov,99666, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,<=50K
25, Private,108542, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, United-States,<=50K
17, Private,266072, 10th,6, Never-married, Other-service, Not-in-family, White, Male,0,0,20, El-Salvador,<=50K
29, Private,324505, Some-college,10, Separated, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,<=50K
47, Local-gov,39986, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,<=50K
51, Private,25932, Assoc-voc,11, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,99, United-States,>50K
24, Private,318612, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,1504,40, United-States,<=50K
37, Private,160916, 7th-8th,4, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,<=50K
39, Private,454585, 5th-6th,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Mexico,<=50K
51, State-gov,231495, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,55, United-States,>50K
23, Private,65481, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,>50K
34, Private,93699, HS-grad,9, Separated, Sales, Unmarried, White, Female,0,0,50, United-States,<=50K
49, Private,157991, Some-college,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,<=50K
39, Private,188391, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,50, United-States,>50K
33, Private,198211, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,<=50K
53, Private,92968, Assoc-acdm,12, Separated, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,<=50K
20, State-gov,444554, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States,<=50K
24, Private,424034, HS-grad,9, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States,<=50K
32, Private,103573, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
24, Private,346909, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, Mexico,<=50K
23, Local-gov,287988, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,<=50K
69, Self-emp-inc,182451, Bachelors,13, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,<=50K
52, Private,287454, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,>50K
37, Private,216845, Preschool,1, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico,<=50K
53, Private,308082, Preschool,1, Never-married, Other-service, Not-in-family, White, Female,0,0,15, El-Salvador,<=50K
47, Private,347025, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
56, Private,235205, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States,<=50K
21, Private,190761, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States,<=50K
54, Self-emp-inc,175339, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,2415,40, United-States,>50K
34, Local-gov,126584, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,<=50K
50, Private,85815, Assoc-voc,11, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,38, United-States,>50K
30, Private,237903, Some-college,10, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States,<=50K
34, Local-gov,172664, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
52, Self-emp-not-inc,156882, Some-college,10, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,<=50K
49, ?,271346, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,15024,0,60, United-States,>50K
21, Private,231931, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,45, United-States,<=50K
31, Private,190772, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Female,0,1590,35, ?,<=50K
47, Private,84726, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
28, Private,175262, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,<=50K
27, Private,240172, Bachelors,13, Married-spouse-absent, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,<=50K
26, Self-emp-not-inc,195636, 10th,6, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,75, United-States,>50K
39, Private,105803, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<=50K
42, Private,263608, Some-college,10, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States,<=50K
50, Private,222020, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
82, Private,132870, HS-grad,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,4356,18, United-States,<=50K
47, Local-gov,200471, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,40, United-States,>50K
22, Private,51985, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States,<=50K
23, Private,133061, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States,<=50K
44, Private,147110, Some-college,10, Divorced, Adm-clerical, Own-child, White, Male,14344,0,40, United-States,>50K
32, Local-gov,190228, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,<=50K
21, Private,399022, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,24, United-States,<=50K
51, Local-gov,259646, Masters,14, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,<=50K
37, Private,472517, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Female,0,0,4, United-States,<=50K
45, Private,50163, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,30, United-States,<=50K
53, State-gov,58913, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,42, United-States,>50K
43, Federal-gov,144778, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,>50K
53, Private,123703, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,<=50K
33, Private,153588, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
60, Private,227468, Some-college,10, Widowed, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States,<=50K
39, Private,210626, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,<=50K
30, Private,193298, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,<=50K
20, State-gov,161978, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States,<=50K
63, Local-gov,109849, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,21, United-States,<=50K
34, Private,107960, 5th-6th,3, Never-married, Machine-op-inspct, Other-relative, Asian-Pac-Islander, Male,0,0,40, Laos,<=50K
28, Private,56340, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States,<=50K
30, Private,311696, 11th,7, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,30, United-States,<=50K
56, Private,287833, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,>50K
20, ?,203353, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States,<=50K
29, Private,158218, HS-grad,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,35, United-States,<=50K
38, Local-gov,210991, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1740,40, United-States,<=50K
59, Private,182460, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,>50K
36, Private,103323, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2829,0,40, United-States,<=50K
38, Private,28887, 11th,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,<=50K
37, ?,122265, HS-grad,9, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,42, ?,<=50K
23, Private,288771, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States,<=50K
43, Local-gov,31621, Some-college,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, United-States,<=50K
65, Private,196174, 10th,6, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,28, United-States,<=50K
39, Private,110426, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,45, United-States,>50K
34, Private,113751, 11th,7, Divorced, Sales, Own-child, Black, Female,0,0,37, United-States,<=50K
30, Self-emp-inc,204742, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,>50K
22, Self-emp-not-inc,108506, Assoc-voc,11, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,75, United-States,<=50K
51, Self-emp-inc,103995, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States,<=50K
61, Private,29797, HS-grad,9, Divorced, Sales, Other-relative, White, Female,0,0,40, United-States,<=50K
43, Private,212847, Some-college,10, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,<=50K
46, Private,139514, Preschool,1, Married-civ-spouse, Machine-op-inspct, Other-relative, Black, Male,0,0,75, Dominican-Republic,<=50K
41, ?,254630, Assoc-voc,11, Divorced, ?, Not-in-family, White, Male,0,0,80, United-States,<=50K
36, Private,288049, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,<=50K
33, Local-gov,100446, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,<=50K
35, Private,220098, HS-grad,9, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,>50K
23, Local-gov,197918, Some-college,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States,>50K
31, Private,502752, Bachelors,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,>50K
23, Private,340543, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States,<=50K
28, Self-emp-inc,167737, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,5178,0,40, United-States,>50K
44, Federal-gov,280362, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>50K
58, Private,213975, Assoc-voc,11, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
52, Self-emp-not-inc,195462, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,98, United-States,>50K
25, Private,308144, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico,<=50K
19, ?,28967, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States,<=50K
25, Private,278404, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,<=50K
41, Self-emp-not-inc,136986, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,<=50K
35, Private,171327, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
37, Private,122493, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,<=50K
21, Private,72119, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States,<=50K
25, Local-gov,109526, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States,<=50K
52, Private,279440, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, United-States,>50K
48, Federal-gov,110457, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,>50K
23, Private,329925, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States,<=50K
41, Local-gov,214242, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,72, United-States,>50K
41, State-gov,108945, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Female,14344,0,40, United-States,>50K
35, Private,117381, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,8614,0,45, United-States,>50K
35, Private,352188, HS-grad,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,<=50K
40, Private,277488, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
67, Private,283416, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,<=50K
23, Private,103064, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,<=50K
38, Local-gov,216129, Some-college,10, Married-spouse-absent, Exec-managerial, Unmarried, Black, Female,0,0,35, United-States,<=50K
49, Self-emp-inc,315998, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,<=50K
44, Private,100584, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,<=50K
43, Self-emp-not-inc,52498, Bachelors,13, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States,<=50K
33, Private,25610, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Japan,>50K
26, Private,184872, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,55, United-States,>50K
33, ?,192644, HS-grad,9, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States,<=50K
34, Private,117529, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, Mexico,<=50K
51, Self-emp-not-inc,204322, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,<=50K
22, Private,193586, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,25, United-States,<=50K
35, Private,115792, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,<=50K
28, Private,293398, HS-grad,9, Separated, Sales, Unmarried, Black, Female,0,0,40, United-States,<=50K
48, Private,167159, Assoc-voc,11, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,<=50K
35, Private,22463, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
27, Private,91257, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, El-Salvador,<=50K
44, Private,335223, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,>50K
25, Private,372728, Bachelors,13, Never-married, Other-service, Not-in-family, Black, Female,0,0,24, Jamaica,<=50K
71, Private,244688, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,6514,0,40, United-States,>50K
23, Self-emp-not-inc,289116, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,50, United-States,<=50K
46, Private,239439, HS-grad,9, Separated, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States,<=50K
28, State-gov,189765, Some-college,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,50, United-States,<=50K
19, Private,120691, HS-grad,9, Never-married, Sales, Own-child, Black, Male,0,0,25, United-States,<=50K
21, Private,169188, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, United-States,<=50K
46, Private,191389, 5th-6th,3, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, Italy,<=50K
39, Self-emp-not-inc,336793, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,>50K
55, Private,49737, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,<=50K
49, Private,195727, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,<=50K
36, Private,203828, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy,<=50K
49, Local-gov,31267, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,<=50K
27, Private,176683, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Male,0,0,52, United-States,<=50K
22, Private,183970, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States,<=50K
33, Private,154227, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,>50K
31, Private,213179, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,>50K
31, Private,137290, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,>50K
35, Private,240389, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,43, United-States,>50K
65, ?,273569, HS-grad,9, Widowed, ?, Unmarried, White, Male,0,0,40, United-States,<=50K
30, Private,129707, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1848,40, United-States,>50K
23, Private,213719, Assoc-acdm,12, Never-married, Sales, Own-child, Black, Female,0,0,36, United-States,<=50K
46, Private,93557, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,<=50K
46, Private,168069, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,<=50K
21, Private,243921, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,<=50K
56, Private,169086, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, ?,>50K
27, Private,306747, Bachelors,13, Divorced, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States,<=50K
35, Private,179579, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,45, United-States,<=50K
29, Private,226941, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,<=50K
27, Private,156294, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,<=50K
72, ?,201375, Assoc-acdm,12, Widowed, ?, Not-in-family, White, Female,0,0,40, United-States,<=50K
33, Private,62155, Some-college,10, Never-married, Sales, Not-in-family, Black, Male,0,0,35, United-States,<=50K
32, Self-emp-not-inc,195891, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Iran,<=50K
63, Private,81605, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,<=50K
38, Private,157473, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States,<=50K
30, Private,243867, Some-college,10, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, United-States,<=50K
18, Private,308889, 11th,7, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Female,0,0,20, United-States,<=50K
30, Private,115963, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
44, Private,192976, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,<=50K
48, Private,97176, HS-grad,9, Divorced, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,<=50K
28, Private,429507, Assoc-acdm,12, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,<=50K
21, Private,157893, HS-grad,9, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States,<=50K
52, Private,129177, Bachelors,13, Widowed, Other-service, Not-in-family, White, Female,0,2824,20, United-States,>50K
48, Private,172695, Assoc-voc,11, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States,<=50K
34, Private,302570, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,36, United-States,<=50K
63, Private,213945, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, Iran,>50K
27, State-gov,208406, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States,<=50K
19, ?,177923, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,25, United-States,<=50K
27, Private,178564, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States,<=50K
51, Local-gov,203334, Doctorate,16, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,>50K
28, Private,183885, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,<=50K
67, Self-emp-not-inc,152102, HS-grad,9, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,65, United-States,<=50K
20, Private,115824, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1573,40, United-States,<=50K
58, Private,203735, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,<=50K
31, Private,207537, Some-college,10, Separated, Sales, Not-in-family, White, Male,2174,0,52, United-States,<=50K
20, Private,181370, Some-college,10, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States,<=50K
25, Private,269015, HS-grad,9, Never-married, Other-service, Other-relative, Black, Female,0,0,40, United-States,<=50K
21, Private,218957, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States,<=50K
36, Private,122240, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,<=50K
35, Private,455469, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,>50K
26, Private,130931, HS-grad,9, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,<=50K
65, Self-emp-inc,338316, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,<=50K
45, State-gov,276157, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,>50K
24, Private,293579, HS-grad,9, Never-married, Sales, Own-child, Black, Female,0,0,20, United-States,<=50K
18, Private,257421, 12th,8, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, United-States,<=50K
58, Private,125317, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,>50K
30, Private,118056, Some-college,10, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,45, United-States,<=50K
54, Private,138944, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,44, United-States,<=50K
20, ?,334105, HS-grad,9, Never-married, ?, Not-in-family, White, Female,0,0,40, United-States,<=50K
62, Private,166691, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,<=50K
20, Private,353195, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, United-States,<=50K
21, Private,129172, Some-college,10, Never-married, Other-service, Other-relative, White, Male,0,0,16, United-States,<=50K
41, Private,230961, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,<=50K
66, ?,222810, Some-college,10, Divorced, ?, Other-relative, White, Female,0,0,35, United-States,<=50K
21, Private,138768, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,<=50K
37, Local-gov,184474, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,2977,0,55, United-States,<=50K
45, Private,92374, Some-college,10, Never-married, Exec-managerial, Not-in-family, Other, Male,13550,0,60, India,>50K
21, ?,189888, Assoc-acdm,12, Never-married, ?, Not-in-family, White, Male,0,0,48, United-States,<=50K
40, Private,53727, Masters,14, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States,>50K
